,routeid,created_utc,activitytype,latitude,longitude,distance_m,n_points,zipcode
678,59fb35bc5eaed46ddbd5b00bfe38f474,2010-11-12 16:23:09.811000,Running,42.35236,-71.05814,3456.99256623,55,2123
679,6578229c16022c232e40bd25085ef45e,2010-11-13 03:57:15.187000,Running,42.34228,-71.103819,3342.01035895,32,4102
680,0b4acfd33f58763943dd7ee28795792a,2010-11-13 12:08:14.098000,Running,42.37348,-71.15337,8477.75958575,103,1525
681,b59872d69f7c21ad6f21f6385077e679,2010-11-13 12:14:18.834000,Running,42.37348,-71.15337,5645.19218135,52,1525
682,01dd6fc18bd39820996cc6c173db12d9,2010-11-13 12:15:47.846000,Running,42.37528,-71.15564,2363.38289662,32,02472
683,79fabcf42fb02c19c983187f93a40e81,2010-11-13 20:12:59.905000,Running,42.343503,-71.117142,6390.80153709,86,02446
684,be3e7d1a869a871c2f6a824bc538a99b,2010-11-16 06:45:08.262000,Running,42.326417,-71.115961,4652.79996669,10,02445
685,37144eb9db5b5814f555f23bc1db5df0,2010-11-17 16:52:12.996000,Running,42.341784,-71.146818,4854.8869284,341,02135
686,67a955d163166db29b182f20a3b61233,2010-11-20 16:48:28.297000,Running,42.37796,-71.13009,5614.53398712,115,3457
687,f93a55a1f59d9735ca91b3c9dc63f671,2010-11-20 21:10:30.506000,Running,42.23001,-71.14913,11705.6260227,175,02026
688,2d2ce94f5e82346d9ed0f2596f2a1723,2010-11-20 22:42:23.201000,Running,42.392448,-71.106399,5013.28719829,16,2635
689,6fe4101f66c5cd236e1e66eb657d25d9,2010-11-21 13:25:28.416000,Running,42.27153,-71.17529,4210.39100159,69,02026
690,102049e661892692ca955d62690a02dd,2010-11-21 18:28:45.377000,Running,42.318606,-71.116777,12509.2418439,39,02130
691,c1b47950b6246b913d124e741579da4a,2010-11-21 23:30:46.133000,Running,42.355948,-71.069335,5012.9383472,27,02108
692,9079f4c7c0a3d1d99dc7c84fdfcaf92c,2010-11-22 16:06:43.484000,Running,42.352473,-71.064494,6989.89921227,86,02116
693,c40d756f3858519f85a29434f71fea5f,2010-11-22 21:56:35.999000,Running,42.264557,-71.021189,5476.14779874,477,3336
694,16474744b6181f7a172113d44102f747,2010-11-22 21:58:35.908000,Running,42.31591,-71.03879,9974.58015829,143,02125
695,dbb6028b6dd81e8de67d61f867dfcc28,2010-11-23 01:43:32.266000,Running,42.373389,-71.098293,15868.2468721,28,1342
696,cbbf15769d4ba60b06cb6ac68723f945,2010-11-23 15:34:30.364000,Running,42.33814,-71.13968,8074.52709736,96,02445
697,940301919d6353be7909da5dfa5559a7,2010-11-23 23:43:58.727000,Running,42.33865,-71.08418,4830.37384694,95,02118
698,9c9dc1cc7c78fc7dfec4fc1278d6a72a,2010-11-24 03:57:36.951000,Running,42.33967,-71.07956,6847.45544404,72,02118
699,1e4c0c56fc131d3225d95d48e4ce0354,2010-11-24 20:44:10.252000,Running,42.36334,-71.08379,6175.35729972,101,02142
700,456d54331eacc043fd7a6ca557ed76f2,2010-11-26 23:50:49.961000,Running,42.39718,-71.09968,10154.3884545,121,02145
701,49430d07d9fa59ada3ef2d0cc6f6f6ee,2010-11-27 00:59:59.063000,Running,42.39718,-71.09968,16078.5861984,147,02145
702,deef74d02f2b4ada5736567b77393384,2010-11-27 01:05:37.739000,Running,42.39718,-71.09968,20387.0347165,228,02145
703,759596b09c59bd44222b387deab90580,2010-11-28 04:18:52.976000,Running,42.271663,-71.020306,5865.51908569,478,1934
704,e7480d8e01dcb083efcdbb6ba01dbb10,2010-11-29 13:43:47.204000,Running,42.342991,-71.090269,6328.15762071,485,4101
705,c0d630d4f21be63537581aec5729aded,2010-11-29 13:46:12.137000,Running,42.342245,-71.089968,5856.27967395,113,02115
706,f3bb008324bbd675a423dc6abfe6bcac,2010-11-29 15:52:08.820000,Running,42.35291,-71.05627,6647.16011638,93,02111
707,57bdaa482b541e51b8467534e1983840,2010-11-29 23:32:32.711000,Running,42.321782,-71.043743,4850.52069284,406,02125
708,70dae016381613f8a10d65bed60c856f,2010-11-30 01:43:45.008000,Running,42.31648,-71.10826,5378.29998131,103,4426
709,6d426943e4675c5caabebdaca6cca533,2010-11-30 10:21:50.853000,Running,42.392448,-71.106399,5013.28719829,16,2635
710,b31fb22f5c4a6f1c7964fefbbd370203,2010-11-30 10:22:54.130000,Running,42.39455,-71.12134,4954.4321297,22,02144
711,65aed2ab7fda5a7220222159c2483cb3,2010-12-01 09:56:27.377000,Running,42.356593,-71.063447,5007.64038202,46,02108
712,756b6798162c92943f951ca8a46fc63e,2010-12-01 10:06:24.711000,Running,42.355814,-71.056808,2840.47126277,309,02110
713,81e56996d4c9592ed64e66a03ffc7467,2010-12-01 14:26:12.160000,Running,42.33595,-71.15198,14078.6707772,146,02467
714,92f4a7ff5bdf31e9ea33c2e218368a8b,2010-12-01 14:43:10.732000,Running,42.339139,-71.135098,15837.5611839,293,4564
715,67031bd56b039bef794d424abc76aafe,2010-12-01 14:50:28.419000,Running,42.35186,-71.07084,11149.1996241,183,02116
716,b75bb54dd74ccafeb0aff6379f0976f8,2010-12-01 14:55:16.351000,Running,42.3366,-71.14705,18628.8095029,163,02445
717,5446be30f08a4f785a626947c6337789,2010-12-02 17:54:16.668000,Running,42.356665,-71.075649,6430.09882822,152,US
718,ffaf8d3a9807adcac48c052a48819cc3,2010-12-02 23:40:31.745000,Running,42.316403,-71.108963,5083.30736546,418,4428
719,c07083ded3448761886125b87163c540,2010-12-03 10:59:23.009000,Running,42.347153,-71.044524,16449.9941559,287,US
720,9d6dfe78811a5c74f2ff8d850ec21fbe,2010-12-05 22:40:36.850000,Running,42.356197,-71.114602,13439.3002768,91,02139
721,1c2acb4386022bb8f040521f295481f8,2010-12-07 20:21:37.177000,Running,42.381272,-71.094346,3160.25517879,43,2038
722,b569593d417b7ec51bf76175258ced16,2010-12-11 15:35:10.136000,Running,42.359143,-71.059719,8641.08708981,38,02108
723,f6c336b5ac69f0150e8268ce8223b90e,2010-12-12 16:52:35.423000,Running,42.33285,-71.17278,4811.53317997,63,02467
724,818521ff44e46abb3caef47fc3a765b8,2010-12-12 21:30:24.236000,Running,42.346267,-71.042139,8361.92731544,70,02210
725,2a3bea5583b84381f912f917ec162d47,2010-12-14 19:23:08.234000,Running,42.30553,-71.1184,6458.32301578,136,3821
726,717b2daebd0343bcfcf41581ed1f1441,2010-12-14 20:25:31.843000,Cycling,42.30539,-71.11619,6200.35857596,98,3820
727,bd0bb17aa6e67f9d53e56bb899d70e60,2010-12-14 22:54:39.992000,Running,42.33865,-71.08418,4834.06721153,88,02118
728,b659be674d6e177e054976b58404a651,2010-12-15 13:55:54.275000,Running,42.36974,-71.11995,7992.71811893,103,02138
729,396f53acdbbe49bc9dffe3c37faed271,2010-12-15 21:50:35.271000,Running,42.35511,-71.11036,12821.7211388,165,4709
730,d479cf47a1c303735abced6e5ef9f0cd,2010-12-17 15:07:26.759000,Running,42.27153,-71.17529,1435.31100175,23,02026
731,de8e6c7a958b4540aa62ed681e84b09b,2010-12-18 18:13:16.651000,Running,42.34186,-71.08614,12796.7668264,243,02115
732,a5dd3c501e3f32f1f817d1385830a994,2010-12-19 18:45:36.208000,Running,42.343984,-71.128881,10118.9492735,166,2428
733,90b3df482d17778e3d694ae17cea38fd,2010-12-20 14:17:24.152000,Running,42.35892,-71.11576,12326.0452236,163,02139
734,e661d0ab86f17ffb35b3e7ef1babf2bb,2010-12-20 14:24:50.265000,Running,42.357819,-71.115594,14043.9649749,182,02139
735,87cf9a63aa0af47aaf8173cd48299dbc,2010-12-20 14:28:02.238000,Running,42.35859,-71.11555,11434.9159195,154,4614
736,30c3d77701818a57f9b753e4129b62a5,2010-12-21 20:46:07.841000,Running,42.3928,-71.11519,5355.03913925,77,3135
737,ccbc6abe9e01592b1b7d63898ba70035,2010-12-25 00:30:09.803000,Running,42.3303,-71.04411,4954.12535545,111,2943
738,263f17d15b51579922ac8560dd71d7d0,2010-12-26 00:02:16.192000,Running,42.33235,-71.02085,3418.2111979,74,02127
739,efb2158fe4bd0eb01123687d4c7b8ba4,2010-12-31 02:48:19.710000,Cycling,42.36031,-71.06036,19676.591885,266,02108
740,f8a244a2c1c0632ece9096f5d1adb84f,2011-01-01 16:27:22.526000,Running,42.35223,-71.0887,9581.68397259,135,02115
741,6c182bbd88f8316659d6f012467e4128,2011-01-02 19:05:18.294000,Running,42.342628,-71.124159,13360.9664447,271,02446
742,ea397104ecaeee85b6884a3acb617a4d,2011-01-02 19:21:05.953000,Running,42.273024,-71.016255,9610.86409771,196,02170
743,93a0a14aea47ffdeebf98079e5d62c7e,2011-01-02 21:29:11.905000,Running,42.374816,-71.050534,1615.03228729,17,4225
744,6bee35853c976971b685c63a54d4887c,2011-01-02 21:59:24.322000,Running,42.363768,-71.092473,7554.26154857,474,3521
745,f34858c21512c9a4d30b065ddaa849d8,2011-01-02 22:00:19.227000,Running,42.364187,-71.092995,5698.86402943,341,02139
746,ffed428bcbc50b53af30d732ba939b65,2011-01-03 05:09:04.457000,Running,42.31217,-71.18464,4882.17291644,64,02459
747,2458a5cbb4862f148d658985e85ac936,2011-01-03 05:14:09.949000,Running,42.31217,-71.18464,6958.01857722,117,02459
748,f98fe334530407b7e574558b5353b637,2011-01-03 16:56:30.912000,Walking,42.289586,-71.129877,2132.63128749,30,1604
749,f6c254058a516cb38247f4abc0e8b13a,2011-01-03 17:01:35.353000,Running,42.2896,-71.12982,4378.53021584,101,1603
750,25e4b99d2dbca88de22a24606dd78bf0,2011-01-03 17:56:35.006000,Running,42.33464,-71.12604,3078.00910452,64,02445
751,ee3829e0262c1fa9ce1bb7b77f89606c,2011-01-03 18:30:02.389000,Running,42.258283,-71.005048,2808.78152957,17,2208
752,c44f5aa62eaec411a8c270ede848dc81,2011-01-03 20:05:33.626000,Running,42.35655,-71.07459,4877.31998256,101,02114
753,491d1cc6481b69a8586b6acfb0fb3110,2011-01-03 20:57:32.649000,Running,42.33077,-71.031216,3744.34317953,17,02127
754,a3df136b14f707a2b803cc91e7bc001a,2011-01-04 00:34:23.443000,Running,42.34641,-71.08823,8092.82946757,105,02115
755,3dbe465908d2396829af2a407749ede2,2011-01-04 02:11:11.590000,Running,42.360889,-71.082527,4339.83660932,371,02142
756,490c34c900f2b4dd6c6afa3e2c551ead,2011-01-04 12:42:40.520000,Running,42.342098,-71.144273,4742.19999445,453,5604
757,d337fd8780f83388bf8f4fcbddd28c95,2011-01-04 15:49:44.782000,Running,42.371798,-71.122999,10090.3952405,28,5751
758,e13d87979405b394e4c52a7bed942847,2011-01-04 19:25:09.308000,Running,42.342098,-71.144273,4742.19999445,453,5604
759,2b64f4c36187dfa3d671d3792c4f37ca,2011-01-05 16:00:27.402000,Running,42.352508,-71.083629,5021.90334745,61,1606
760,4289a05fa33477140099940d410483e6,2011-01-05 19:01:14.199000,Running,42.3359,-71.15238,23978.5707351,203,02467
761,2a9ae1dfa3cea0867d09ad64e7b98657,2011-01-05 19:09:09.075000,Running,42.35186,-71.07084,25160.7305885,399,02116
762,fb880300be1e54ad3c5699b2a0d25fd0,2011-01-05 19:20:02.519000,Running,42.33719,-71.15221,29003.694486,373,02135
763,1c660ca2165aa405c32928f1abc2c1e6,2011-01-05 19:33:55.309000,Running,42.35186,-71.07084,31626.7266252,513,02116
764,42418625497ecefd4710ba42b5704919,2011-01-05 19:47:14.339000,Running,42.3366,-71.14705,19332.4033245,292,02445
765,6a0c988ab0897aeb2a388678d0a4dc38,2011-01-05 20:02:19.234000,Running,42.3366,-71.14705,12240.0394794,150,02445
766,32965eaa51351a113d1eccf98bf415cf,2011-01-05 23:32:10.882000,Running,42.34909,-71.15739,5257.92017702,80,2640
767,7ce657898b3e67f25c379e48ce5d1460,2011-01-05 23:37:14.570000,Running,42.35337,-71.13564,5242.09558196,50,2020
768,ae94325f7e19dffcd6c0d9386dd03e35,2011-01-06 15:21:11.198000,Running,42.347494,-71.140381,9915.49916555,61,02135
769,ee02d8d501eeb940cfc08435d35d1e36,2011-01-06 21:17:49.715000,Running,42.342188,-71.079812,11958.3198697,59,02118
770,b2544b49966562b47354d92ef714f8ef,2011-01-08 16:25:42.997000,Running,42.363187,-71.051576,11299.2736782,285,02113
771,1da5d68d785809c3d9919421ef2751c0,2011-01-08 21:19:03.129000,Running,42.363789,-71.051142,14199.8399167,302,02109
772,30cfa17c71190ec03c973932fcd964b0,2011-01-08 22:00:52.278000,Running,42.349001,-71.152573,4973.41482187,476,3314
773,f9f31518184dbc4118c75edb3b9e1a23,2011-01-09 15:03:22.877000,Running,42.35305,-71.08575,17688.6436396,269,US
774,c3e9fe3040508db2c3f6b52956e7dfce,2011-01-09 18:38:20.790000,Running,42.340696,-71.048538,8239.48896668,52,02210
775,1ba46b765f112a1b3fae1b4d95cd4a88,2011-01-09 19:16:09.890000,Running,42.357686,-71.073541,11679.1001768,232,02114
776,270cc07c9366fef3b08a6db64ba08fa4,2011-01-09 19:19:10.278000,Running,42.37206,-71.06159,16612.848185,264,02129
777,ab9ca80e1530c6d5744ee29c0acc36d5,2011-01-11 01:44:10.246000,Running,42.33814,-71.13968,10450.4964717,83,02445
778,3f8d30c42cd3a39db93264dc34d192ee,2011-01-11 02:25:24.528000,Running,42.358003,-71.062543,6111.23619389,9,02108
779,c22f0ee707ec6cc533855da27fef86a0,2011-01-11 16:33:09.035000,Running,42.34202,-71.12124,7447.09356788,73,4909
780,a723d9ad5266c02c6bec8eecc8ec0195,2011-01-11 16:33:39.775000,Running,42.341423,-71.123656,4836.35892595,38,02446
781,5be4ec2626aaeb7434aa0afcc8609704,2011-01-11 16:47:47.513000,Running,42.342596,-71.117326,6359.65910379,119,02446
782,7cae525178308ef96e95f06db24dd9ec,2011-01-11 17:31:05.139000,Running,42.34889,-71.12977,12263.9960217,131,02446
783,936fd60b9aff93dac738347246be3161,2011-01-11 19:21:54.372000,Running,42.3544,-71.07465,10548.733615,221,02116
784,940cfe247275c12fa14f4767510f88a3,2011-01-11 20:47:20.358000,Running,42.3605,-71.1647,5060.7552488,87,02472
785,5a147861f3d98362a2eaeb0bb6f9812e,2011-01-12 00:20:26.175000,Running,42.38943,-71.11435,4373.9887794,82,02143
786,abac8d20f5790bf8c958881949229d87,2011-01-12 08:04:51.354000,Running,42.36395,-71.08341,5806.37080279,86,02142
787,7152550c80e85c2ef9ec2503aa20b96f,2011-01-13 04:48:14.157000,Walking,42.36638,-71.08201,8409.94513732,100,02142
788,410a750b38cd1ef3d9b10b1b5758b017,2011-01-14 22:46:47.460000,Running,42.36165,-71.10355,4601.0612459,64,02139
789,6323be5150be33be8330e010ec3dffdb,2011-01-14 23:10:01.764000,Running,42.35509,-71.11023,5094.63110621,89,02139
790,666f4eb4226ba7b6b2b7ec0227ae8a8b,2011-01-15 03:20:04.848000,Running,42.36384,-71.08347,3965.2158137,22,02142
791,db6f6fc47dca39809ed6253bd99ec234,2011-01-15 15:52:51.219000,Walking,42.33316,-71.10987,1721.70607467,18,02115
792,9e721a44d571412a420ed60e06898658,2011-01-15 20:38:33.101000,Running,42.3366,-71.14705,17126.7833043,134,02445
793,b720d4695e1fbc65ebd7dabce7bbcd94,2011-01-16 16:01:16.985000,Running,42.340731,-71.10003,19271.7882278,162,02215
794,99a78cb09fee7ec194e2c0de86eb00c6,2011-01-16 21:05:46.667000,Running,42.379904,-71.150116,3603.82450657,30,4531
795,bbd05bd3d454cccd62f57c8d1d170792,2011-01-17 01:07:30.040000,Running,42.35877,-71.11573,9035.31902255,134,02139
796,7897cf172d3b9ff921c171fbe452635f,2011-01-17 22:07:28.526000,Running,42.38874,-71.11111,6489.26037119,67,2333
797,012b2c02121249091d72c7f588b4e3dc,2011-01-17 23:51:38.267000,Running,42.362638,-71.099013,8464.69499254,43,02139
798,b4236b9b0f4f06937b167658997cfae3,2011-01-18 00:27:07.565000,Running,42.37831,-71.06065,7245.57173486,116,2537
799,3e7ebd746a79e19b9895d1edc98fa5b3,2011-01-19 16:19:55.751000,Walking,42.357051,-71.069965,1866.19102468,19,02114
800,ffa24f947ba16e43e439c2be881704ae,2011-01-19 16:21:59.859000,Walking,42.35577,-71.0713,3426.40769411,32,02108
801,dafa610c8afced774a465e4d01a29041,2011-01-19 20:23:48.586000,Running,42.372932,-71.121633,4765.99606043,59,02138
802,e464754848d3d92d5d9bcb3e344b4c00,2011-01-20 01:12:57.110000,Running,42.35951,-71.0728,8045.92209569,159,02114
803,7146d1c3cd6d7673fecd59f67a3e1a8e,2011-01-20 19:49:43.358000,Running,42.379413,-71.100886,4851.86342093,120,3828
804,f5dfd8da9601e55ea40dece3ec6fd20a,2011-01-20 19:52:32.897000,Running,42.392448,-71.106399,5013.28719829,16,2635
805,af3d13696a63275c605f7815efb2cc5e,2011-01-21 17:09:33.827000,Running,42.376365,-71.139664,1840.42025394,24,02138
806,a3b7ac918eae943a1b68ee9acd42864c,2011-01-21 22:49:57.946000,Running,42.375901,-71.124489,10037.052014,48,4846
807,55b580050413e7126a70e97d7441737d,2011-01-22 18:15:44.554000,Running,42.33455,-71.24375,19320.8318906,191,3016
808,01d3bdc8500f0993356ad6ca6d62d2cc,2011-01-22 18:43:40.167000,Running,42.387144,-71.140938,13388.1099737,139,02138
809,40c3c2664223b9bae2de474521cc9000,2011-01-22 23:51:25.801000,Running,42.341032,-71.100201,24427.6830176,285,02215
810,48b0fd5c24c842a4120982519e5f658b,2011-01-23 03:11:38.609000,Running,42.35022,-71.16937,8271.01589081,110,02135
811,ff39a589fc40c3ac17bfec22f936315e,2011-01-23 19:08:38.157000,Running,42.363853,-71.057563,8739.36462763,43,1616
812,50c3ab326b7abd0c12e3e41402436392,2011-01-25 12:48:26.438000,Running,42.33851,-71.13698,5657.29027784,78,02445
813,56126c60fc7bb3d1f9964821c0b6cdbd,2011-01-25 12:52:12.605000,Running,42.338076,-71.136107,3554.61045911,45,4455
814,82d69690f04ea320d310329542e11f22,2011-01-25 12:52:52.326000,Running,42.33809,-71.13608,2004.37589753,17,4455
815,9ef1054071e88c04c5d46fb3fef3845d,2011-01-28 00:36:31.986000,Running,42.34586,-71.07524,6764.68159581,64,02116
816,92fbcdb2e4e00a471a6a6f935438212a,2011-01-28 20:42:01.405000,Running,42.3634,-71.05722,5607.02665547,101,02114
817,a15d741cd5693770220f9c6413e42f3d,2011-01-28 20:43:21.186000,Running,42.33814,-71.13968,30376.8491308,314,02445
818,057c352d72d2b28d445e514d89ed35fd,2011-01-28 20:43:58.378000,Running,42.35186,-71.07084,31626.7266252,513,02116
819,470baa6bd4d22f7f23405d1e6b7da79a,2011-01-28 20:47:47.636000,Running,42.35291,-71.05627,6647.16011638,93,02111
820,1bffa643d378a78bb7acd3a2f6c6eb0e,2011-01-28 20:48:00.068000,Running,42.36577,-71.05117,5765.42466462,125,1123
821,89ed094233709c920a384e4d137ac870,2011-01-29 07:32:17.819000,Running,42.33719,-71.15221,29003.694486,373,02135
822,ea3b74c1237128d2ae7305e3016f8af8,2011-01-30 00:02:03.601000,Running,42.31886,-71.04435,4260.36713811,68,02125
823,5af371d46f2f477e169423d729ab5655,2011-01-30 00:08:12.011000,Running,42.3154,-71.03797,3106.9090705,60,02125
824,f9ca1ade505bd20fe2703c1f5ba58a50,2011-01-30 01:12:03.655000,Running,42.375717,-71.111563,10238.3156253,484,3011
825,6657c536cdb55b59093937c93ca7ecd3,2011-01-31 16:35:38.647000,Running,42.345395,-71.081724,6603.28526776,18,02116
826,f91d1f98ac96c526ce03637437098bab,2011-01-31 16:38:31.238000,Running,42.346204,-71.084685,7070.60457605,23,3901
827,89c9eaddff1cb7311e7698a28db3857f,2011-01-31 16:42:11.196000,Running,42.345443,-71.081788,8093.82344542,34,02199
828,ea75adff42b69e4227b9523b4935651d,2011-02-01 01:56:26.037000,Running,42.355863,-71.097771,5528.16427993,124,02139
829,34d72b7419610baf929219e64b550a67,2011-02-01 20:53:54.141000,Running,42.35502,-71.1104,13094.5258059,297,02139
830,1d9c1381887c33e9a247c2a34663780e,2011-02-04 03:10:33.731000,Running,42.31353,-71.03501,7690.77285761,114,02125
831,dd485f9a9baaeb21e5172de59e0bfd2f,2011-02-04 15:20:36.991000,Running,42.339268,-71.080409,10254.4606726,12,02118
832,a90bf5ff3fce231d7b346c5db3ea00f6,2011-02-04 15:24:48.208000,Running,42.35546,-71.06488,24625.6702658,246,02108
833,faccd107950e3526d4bdebcca176c2aa,2011-02-04 16:05:28.822000,Running,42.39706,-71.12352,48626.2044834,514,02144
834,ed98126d41a41b14763f431f541e5533,2011-02-05 21:31:31.249000,Running,42.35337,-71.13564,5242.09558196,50,2020
835,920a10cbc36aad9695bb90049f0e4bc0,2011-02-05 21:32:31.579000,Running,42.349001,-71.152573,4973.41482187,476,3314
836,d5fdf6445f62929683f988bb40eaf49b,2011-02-05 21:33:19.586000,Running,42.348575,-71.137601,8176.21447426,71,02134
837,4bcf69d1162778013b9a4a75a020b8d4,2011-02-05 21:34:16.565000,Running,42.349001,-71.152573,4973.41482187,476,3314
838,3ade7c9cab67fe5f86984fa7e22fefec,2011-02-05 21:35:19.417000,Running,42.348575,-71.137601,8176.21447426,71,02134
839,5337fdd5fbe6d9323afb56ecbe72c7fe,2011-02-05 21:36:00.063000,Running,42.349001,-71.152573,4973.41482187,476,3314
840,6dc8e825189d56baf1848fdb2be86e61,2011-02-05 21:37:11.485000,Running,42.348575,-71.137601,8176.21447426,71,02134
841,9a542b85a9a8d66d99682223bbdb1fb1,2011-02-06 23:09:53.660000,Running,42.339367,-71.080389,4529.89745329,6,02118
842,0d2a6165ef6379baea8afb379a5cec48,2011-02-07 18:00:28.509000,Running,42.343614,-71.072384,8975.6058783,24,3715
843,4db616c8b564a38791bdce73cabd8048,2011-02-07 18:08:54.767000,Running,42.344375,-71.06702,11360.4984546,27,02118
844,fe1b3ae7cefb0e90b30e3bfeb378c4fe,2011-02-08 01:29:56.954000,Running,42.345866,-71.075259,10779.2902178,27,02116
845,ed964675312901499cf47cb3cfea36b3,2011-02-08 03:01:59.393000,Running,42.350167,-71.069961,8142.35828351,20,02116
846,935487af51070572ed8bc00750540e04,2011-02-08 13:41:52.639000,Running,42.34826,-71.14015,14907.9740222,94,02135
847,00642960d8758266093822243a763fea,2011-02-08 18:42:14.848000,Running,42.381201,-71.070926,7369.33796335,33,1612
848,f271fca8ac9525a1694736b23bcadfcb,2011-02-08 18:51:31.298000,Running,42.381399,-71.071129,10672.808653,53,02129
849,f23c729c7cf37a60725a77dc914ed7cb,2011-02-09 16:05:21.011000,Running,42.355817,-71.11355,11379.7355443,147,02139
850,27b7a5d18152dc9eb4b4226fe0406ada,2011-02-10 01:57:50.122000,Running,42.39718,-71.09968,12593.5544407,149,02145
851,9ef86c092ce15e21f71dbed6c33ff457,2011-02-10 17:46:55.518000,Running,42.36118,-71.06264,9281.15389009,122,02114
852,01194c2c191606477a52bd2c4ac93614,2011-02-13 01:25:47.051000,Running,42.35417,-71.07694,11368.2946705,159,02116
853,d1ce7b80f7311a5e7cf822930e2c0137,2011-02-13 05:22:25.721000,Running,42.38948,-71.11432,9477.28778824,124,02143
854,adee6eb4807c3fd02079f2d41799c667,2011-02-14 02:42:55.632000,Running,42.34457,-71.07051,6606.08844466,66,02116
855,08a332a6e521c73335810dabfd6a2c68,2011-02-14 13:51:19.671000,Running,42.345041,-71.070023,8470.16380612,29,02116
856,fcd74b0d4951623a428a9706b47ca21c,2011-02-14 19:48:14.586000,Running,42.3494,-71.04687,5907.22127302,88,02210
857,a740e28c82aa7429c64032f1ca5d1650,2011-02-14 19:52:13.656000,Running,42.3477,-71.04498,8230.87644381,210,02210
858,9dc69cf0743efb17a1d1d9e5cef47dfb,2011-02-16 22:28:40.279000,Running,42.35509,-71.11023,11207.974477,182,02139
859,e70e945a856466d742aa7886f83f8fe0,2011-02-16 22:44:19.495000,Running,42.33979,-71.12091,6663.71499612,92,5003
860,e56ababaf06ee72a0370a78c4f3c6c57,2011-02-17 23:24:26.354000,Running,42.34641,-71.08823,6399.8986786,107,02115
861,cfb0a2aaded7ca11976c6b29dddaaccc,2011-02-17 23:27:45.264000,Running,42.35662,-71.07167,4451.8914794,93,02108
862,716422fbf32d464110675d4df2d37613,2011-02-18 16:56:56.499000,Running,42.36547,-71.08613,4773.09375064,29,02142
863,e3dc74413bb379ff7d816229fcb674d2,2011-02-18 19:27:06.541000,Running,42.39572,-71.13835,6534.79312733,133,02140
864,583f0f85fe97a883a3c00ad30975f012,2011-02-18 22:39:53.290000,Running,42.339541,-71.09061,7337.42451088,59,5005
865,77522e1b88dc3dbae412e188fe977a66,2011-02-18 22:44:08.314000,Running,42.34334,-71.085899,10249.50816,184,4558
866,280df13678bb386988b2ad3ad6803675,2011-02-19 02:07:42.103000,Running,42.322534,-71.196147,6907.07147296,37,2423
867,54402172dd022c9bd5b9c792f4eeeb29,2011-02-19 18:59:18.616000,Running,42.322701,-71.196078,10481.2129075,246,2424
868,57ccad1c7f99dbcfd16cc0aee5d50fbd,2011-02-19 22:48:54.558000,Running,42.35509,-71.11023,27452.7319764,571,02139
869,2bdab512448559e3915e4f0e6f1e0732,2011-02-20 14:55:17.092000,Running,42.3434,-71.06843,12550.4892421,177,2191
870,1acce458cb3b556df8cd2e71af4ea5a2,2011-02-20 16:52:16.770000,Running,42.37796,-71.13009,7999.40899937,108,3457
871,5bc41f383f5e1fa88646eee235e10d21,2011-02-20 17:34:13.764000,Running,42.338829,-71.18678,15335.0667651,201,1214
872,cf106b51e496f03d4bb2d4a1ec55477e,2011-02-20 17:38:46.809000,Running,42.33878,-71.18813,6952.93939179,166,1263
873,76dabb50ad16aca4d60d6e0fa92cf1fd,2011-02-21 13:04:32.591000,Running,42.35106,-71.10064,8725.35768279,163,02215
874,cb9903d4318bc4b50e46827a0362bd9e,2011-02-21 13:59:46.867000,Running,42.317745,-71.117157,32242.3865133,307,02130
875,efa7cd14deb7629fe7bfc768df19a631,2011-02-21 18:17:55.758000,Running,42.365724,-71.091014,6034.69835803,13,02139
876,d047dcecbca631c13dafe83f5eb16bcf,2011-02-22 17:25:35.922000,Running,42.37796,-71.13009,4827.59494572,61,3457
877,547c314d634467e79cea09fd298c8567,2011-02-23 00:52:36.146000,Running,42.38874,-71.11111,8423.09277681,108,2333
878,b9c004a1744f49397892454381d13df4,2011-02-23 04:13:12.423000,Running,42.354323,-71.058957,3788.86406372,10,US
879,9cf427b9020fbbb7badcdcc578f3508e,2011-02-23 04:35:39.909000,Running,42.34915,-71.03957,13341.1133844,367,02210
880,8c3467059e8d7fc3ea6c8b7bb90332f8,2011-02-24 15:40:04.802000,Running,42.306269,-71.110671,235.518931419,15,02130
881,378357e1d72ef11693bd5780206026e3,2011-02-25 00:28:05.082000,Running,42.3663,-71.09178,4991.88454876,55,02139
882,6f8ccc8b473fdc37e80bb1e9c8dd4b33,2011-02-25 15:48:09.580000,Running,42.35106,-71.10064,7180.94332448,134,02215
883,1bf18a9c4ee93a3474b2527b74ede890,2011-02-25 15:49:45.396000,Running,42.35078,-71.10025,3930.36042824,70,02215
884,1a41f9bfac1202dd9aaad74b086dd898,2011-02-26 03:21:27.143000,Running,42.339267,-71.080194,12805.7846219,18,02118
885,3749aa535ebea9847b366b42af5f60c8,2011-02-26 18:03:01.027000,Running,42.33455,-71.243749,18016.377346,186,3008
886,910e741f794f6ec1dc4b14055a28b293,2011-02-26 18:11:26.788000,Running,42.35157,-71.050369,9721.85169358,142,02210
887,6773cf31b06b5d3f52cdf4cace5d3330,2011-02-26 21:09:09.209000,Running,42.38874,-71.11111,10695.9431424,113,2333
888,41c08ac2f475e7a574971a4b3fa4bc1a,2011-02-27 13:23:45.625000,Running,42.3397,-71.07462,20761.4973419,297,02118
